route_name,type,origin,destination,olat,olon,dlat,dlon,distance,time,CO2,price
Fort Worth-Oklahoma City,road,Fort Worth,Oklahoma City,32.753177,-97.3327459,35.4729886,-97.5170536,321.66020000000003,3.5122222222222224,38.599224,16.08301
Fort Worth-Portland,road,Fort Worth,Portland,32.753177,-97.3327459,45.5202471,-122.674194,3205.7746,35.22338888888889,384.692952,160.28873000000002
Fort Worth-Las Vegas,road,Fort Worth,Las Vegas,32.753177,-97.3327459,36.171697,-115.1463536,1921.3355,20.94088888888889,230.56026,96.066775
Fort Worth-Memphis,road,Fort Worth,Memphis,32.753177,-97.3327459,35.1460249,-90.0517638,779.5228000000001,8.566722222222223,93.542736,38.97614000000001
Fort Worth-Baltimore,road,Fort Worth,Baltimore,32.753177,-97.3327459,39.290386,-76.61219,2250.8818,25.408194444444444,270.105816,112.54409
Fort Worth-Louisville,road,Fort Worth,Louisville,32.753177,-97.3327459,38.2542376,-85.759407,1396.7785,15.577583333333337,167.61342,69.838925
Columbus-New York,road,Columbus,New York,39.9622601,-83.0007065,40.7127281,-74.0060152,863.9545,10.61186111111111,103.67454,43.197725000000005
Columbus-Los Angeles,road,Columbus,Los Angeles,39.9622601,-83.0007065,34.052235,-118.243683,3613.8368,39.45327777777777,433.660416,180.69184
Columbus-Chicago,road,Columbus,Chicago,39.9622601,-83.0007065,41.8755616,-87.6244212,567.3666,6.749416666666667,68.083992,28.36833
Columbus-Houston,road,Columbus,Houston,39.9622601,-83.0007065,29.7589382,-95.3676974,1858.9517,21.263583333333333,223.074204,92.947585
Columbus-Phoenix,road,Columbus,Phoenix,39.9622601,-83.0007065,33.4484367,-112.074141,3018.8528,33.69222222222222,362.262336,150.94264
Columbus-Philadelphia,road,Columbus,Philadelphia,39.9622601,-83.0007065,39.9527237,-75.1635262,756.3311,9.026361111111113,90.759732,37.816555
Columbus-San Antonio,road,Columbus,San Antonio,39.9622601,-83.0007065,29.4246002,-98.4951405,2113.3156,23.67952777777778,253.597872,105.66578
Columbus-San Diego,road,Columbus,San Diego,39.9622601,-83.0007065,32.7174202,-117.162772,3648.0238,40.10275,437.762856,182.40119
Columbus-Dallas,road,Columbus,Dallas,39.9622601,-83.0007065,32.7762719,-96.7968559,1674.8714,18.83052777777777,200.984568,83.74357
Columbus-San Jose,road,Columbus,San Jose,39.9622601,-83.0007065,37.3361663,-121.890591,3985.834,43.17513888888889,478.30008,199.2917
Columbus-Austin,road,Columbus,Austin,39.9622601,-83.0007065,30.2711286,-97.7436995,1987.3693,22.22305555555556,238.484316,99.368465
Columbus-Jacksonville,road,Columbus,Jacksonville,39.9622601,-83.0007065,30.3321838,-81.655651,1304.6517,15.497055555555557,156.558204,65.232585
Columbus-Fort Worth,road,Columbus,Fort Worth,39.9622601,-83.0007065,32.753177,-97.3327459,1726.2378,19.46772222222222,207.148536,86.31189
Columbus-Charlotte,road,Columbus,Charlotte,39.9622601,-83.0007065,35.2272086,-80.8430827,685.8670999999999,8.518722222222223,82.30405199999998,34.293355
Columbus-San Francisco,road,Columbus,San Francisco,39.9622601,-83.0007065,37.7792588,-122.4193286,3937.7845,42.63327777777778,472.53414,196.889225
Columbus-Indianapolis,road,Columbus,Indianapolis,39.9622601,-83.0007065,39.7683331,-86.1583502,281.6216,3.3204166666666666,33.794592,14.08108
Columbus-Seattle,road,Columbus,Seattle,39.9622601,-83.0007065,47.6038321,-122.330062,3870.2664,42.32033333333334,464.431968,193.51332
Columbus-Denver,road,Columbus,Denver,39.9622601,-83.0007065,39.7392364,-104.984862,2027.2203,22.53405555555556,243.266436,101.361015
Columbus-Washington,road,Columbus,Washington,39.9622601,-83.0007065,38.8950368,-77.0365427,637.8039,7.894555555555556,76.536468,31.890195
Columbus-Boston,road,Columbus,Boston,39.9622601,-83.0007065,42.3554334,-71.060511,1228.564,14.595027777777778,147.42768,61.4282
Columbus-El Paso,road,Columbus,El Paso,39.9622601,-83.0007065,31.7601164,-106.4870404,2643.9627,29.20852777777778,317.275524,132.198135
Columbus-Nashville,road,Columbus,Nashville,39.9622601,-83.0007065,36.1622767,-86.7742984,609.2854,7.113388888888889,73.11424799999999,30.46427
Columbus-Detroit,road,Columbus,Detroit,39.9622601,-83.0007065,42.3315509,-83.0466403,300.10220000000004,4.056388888888889,36.012264,15.005110000000002
Columbus-Oklahoma City,road,Columbus,Oklahoma City,39.9622601,-83.0007065,35.4729886,-97.5170536,1472.5398,16.66697222222222,176.70477599999998,73.62699
Columbus-Portland,road,Columbus,Portland,39.9622601,-83.0007065,45.5202471,-122.674194,3920.0015,42.43069444444444,470.40018,196.000075
Columbus-Las Vegas,road,Columbus,Las Vegas,39.9622601,-83.0007065,36.171697,-115.1463536,3230.4088,35.221833333333336,387.649056,161.52044
Columbus-Memphis,road,Columbus,Memphis,39.9622601,-83.0007065,35.1460249,-90.0517638,947.2941,10.936277777777777,113.67529199999998,47.364705
Columbus-Baltimore,road,Columbus,Baltimore,39.9622601,-83.0007065,39.290386,-76.61219,647.6265999999999,7.869694444444445,77.71519199999999,32.38133
Columbus-Louisville,road,Columbus,Louisville,39.9622601,-83.0007065,38.2542376,-85.759407,331.0532,3.947861111111111,39.726384,16.55266
Charlotte-New York,road,Charlotte,New York,35.2272086,-80.8430827,40.7127281,-74.0060152,999.4435,12.253222222222222,119.93322,49.972175
Charlotte-Los Angeles,road,Charlotte,Los Angeles,35.2272086,-80.8430827,34.052235,-118.243683,3900.7948,42.70041666666667,468.095376,195.03974
Charlotte-Chicago,road,Charlotte,Chicago,35.2272086,-80.8430827,41.8755616,-87.6244212,1201.2658,14.573555555555556,144.151896,60.06329
Charlotte-Houston,road,Charlotte,Houston,35.2272086,-80.8430827,29.7589382,-95.3676974,1672.3508,19.305444444444447,200.682096,83.61754
Charlotte-Phoenix,road,Charlotte,Phoenix,35.2272086,-80.8430827,33.4484367,-112.074141,3371.132,36.91038888888889,404.53584,168.5566
Charlotte-Philadelphia,road,Charlotte,Philadelphia,35.2272086,-80.8430827,39.9527237,-75.1635262,856.8968000000001,10.564416666666666,102.827616,42.844840000000005
Charlotte-San Antonio,road,Charlotte,San Antonio,35.2272086,-80.8430827,29.4246002,-98.4951405,1983.6492,22.70780555555556,238.037904,99.18246
Charlotte-San Diego,road,Charlotte,San Diego,35.2272086,-80.8430827,32.7174202,-117.162772,3845.7798,42.08661111111111,461.493576,192.28899
Charlotte-Dallas,road,Charlotte,Dallas,35.2272086,-80.8430827,32.7762719,-96.7968559,1656.6968,18.922722222222223,198.803616,82.83484
Charlotte-San Jose,road,Charlotte,San Jose,35.2272086,-80.8430827,37.3361663,-121.890591,4312.125400000001,47.62438888888889,517.455048,215.60627000000005
Charlotte-Austin,road,Charlotte,Austin,35.2272086,-80.8430827,30.2711286,-97.7436995,1883.2288,21.68433333333333,225.987456,94.16144
Charlotte-Jacksonville,road,Charlotte,Jacksonville,35.2272086,-80.8430827,30.3321838,-81.655651,614.6433000000001,7.075138888888889,73.75719600000001,30.73216500000001
Charlotte-Fort Worth,road,Charlotte,Fort Worth,35.2272086,-80.8430827,32.753177,-97.3327459,1712.7481,19.539638888888888,205.529772,85.637405
Charlotte-Columbus,road,Charlotte,Columbus,35.2272086,-80.8430827,39.9622601,-83.0007065,685.65,8.495166666666666,82.27799999999999,34.2825
Charlotte-San Francisco,road,Charlotte,San Francisco,35.2272086,-80.8430827,37.7792588,-122.4193286,4378.5027,48.3185,525.4203239999999,218.925135
Charlotte-Indianapolis,road,Charlotte,Indianapolis,35.2272086,-80.8430827,39.7683331,-86.1583502,915.5208,11.144555555555556,109.862496,45.77604
Charlotte-Seattle,road,Charlotte,Seattle,35.2272086,-80.8430827,47.6038321,-122.330062,4504.165599999999,50.14447222222223,540.4998719999999,225.20828
Charlotte-Denver,road,Charlotte,Denver,35.2272086,-80.8430827,39.7392364,-104.984862,2514.004,28.647305555555555,301.68048,125.7002
Charlotte-Washington,road,Charlotte,Washington,35.2272086,-80.8430827,38.8950368,-77.0365427,637.4854,7.57586111111111,76.498248,31.874270000000003
Charlotte-Boston,road,Charlotte,Boston,35.2272086,-80.8430827,42.3554334,-71.060511,1337.1589,16.636222222222223,160.45906799999997,66.857945
Charlotte-El Paso,road,Charlotte,El Paso,35.2272086,-80.8430827,31.7601164,-106.4870404,2679.7071,29.45788888888889,321.564852,133.985355
Charlotte-Nashville,road,Charlotte,Nashville,35.2272086,-80.8430827,36.1622767,-86.7742984,654.4438,8.140916666666666,78.533256,32.722190000000005
Charlotte-Detroit,road,Charlotte,Detroit,35.2272086,-80.8430827,42.3315509,-83.0466403,1030.1289,12.392583333333334,123.615468,51.506445
Charlotte-Oklahoma City,road,Charlotte,Oklahoma City,35.2272086,-80.8430827,35.4729886,-97.5170536,1762.3689,19.90063888888889,211.484268,88.11844500000001
Charlotte-Portland,road,Charlotte,Portland,35.2272086,-80.8430827,45.5202471,-122.674194,4441.6567000000005,49.17080555555555,532.9988040000001,222.08283500000005
Charlotte-Las Vegas,road,Charlotte,Las Vegas,35.2272086,-80.8430827,36.171697,-115.1463536,3553.8246,39.10088888888889,426.458952,177.69123000000002
Charlotte-Memphis,road,Charlotte,Memphis,35.2272086,-80.8430827,35.1460249,-90.0517638,1010.5579,11.817583333333332,121.266948,50.527895
Charlotte-Baltimore,road,Charlotte,Baltimore,35.2272086,-80.8430827,39.290386,-76.61219,699.0714,8.525,83.888568,34.953570000000006
Charlotte-Louisville,road,Charlotte,Louisville,35.2272086,-80.8430827,38.2542376,-85.759407,729.4618,9.275666666666668,87.535416,36.473090000000006
San Francisco-New York,road,San Francisco,New York,37.7792588,-122.4193286,40.7127281,-74.0060152,4692.694,51.43030555555556,563.12328,234.63470000000004
San Francisco-Los Angeles,road,San Francisco,Los Angeles,37.7792588,-122.4193286,34.052235,-118.243683,613.0906,7.12425,73.570872,30.65453
San Francisco-Chicago,road,San Francisco,Chicago,37.7792588,-122.4193286,41.8755616,-87.6244212,3438.3854,37.10869444444444,412.606248,171.91927
San Francisco-Houston,road,San Francisco,Houston,37.7792588,-122.4193286,29.7589382,-95.3676974,3101.3449,33.45655555555556,372.161388,155.067245
San Francisco-Phoenix,road,San Francisco,Phoenix,37.7792588,-122.4193286,33.4484367,-112.074141,1209.9924,13.753694444444443,145.19908800000002,60.49962000000001
San Francisco-Philadelphia,road,San Francisco,Philadelphia,37.7792588,-122.4193286,39.9527237,-75.1635262,4635.1528,50.52380555555556,556.2183359999999,231.75764
San Francisco-San Antonio,road,San Francisco,San Antonio,37.7792588,-122.4193286,29.4246002,-98.4951405,2788.859,30.04530555555556,334.66308,139.44295
San Francisco-San Diego,road,San Francisco,San Diego,37.7792588,-122.4193286,32.7174202,-117.162772,808.4276,9.52061111111111,97.011312,40.42138
San Francisco-Dallas,road,San Francisco,Dallas,37.7792588,-122.4193286,32.7762719,-96.7968559,2783.3271,30.67036111111112,333.999252,139.166355
San Francisco-San Jose,road,San Francisco,San Jose,37.7792588,-122.4193286,37.3361663,-121.890591,77.4645,1.020333333333333,9.29574,3.873225
San Francisco-Austin,road,San Francisco,Austin,37.7792588,-122.4193286,30.2711286,-97.7436995,2829.325,30.843833333333333,339.51899999999995,141.46625
San Francisco-Jacksonville,road,San Francisco,Jacksonville,37.7792588,-122.4193286,30.3321838,-81.655651,4381.4404,48.85936111111111,525.7728480000001,219.07202000000004
San Francisco-Fort Worth,road,San Francisco,Fort Worth,37.7792588,-122.4193286,32.753177,-97.3327459,2746.6816,30.167944444444448,329.601792,137.33408
San Francisco-Columbus,road,San Francisco,Columbus,37.7792588,-122.4193286,39.9622601,-83.0007065,3909.1801,42.59255555555556,469.101612,195.459005
San Francisco-Charlotte,road,San Francisco,Charlotte,37.7792588,-122.4193286,35.2272086,-80.8430827,4372.7299,48.21377777777778,524.727588,218.636495
San Francisco-Indianapolis,road,San Francisco,Indianapolis,37.7792588,-122.4193286,39.7683331,-86.1583502,3631.3771,39.37705555555556,435.765252,181.568855
San Francisco-Seattle,road,San Francisco,Seattle,37.7792588,-122.4193286,47.6038321,-122.330062,1298.847,15.609666666666667,155.86164,64.94235
San Francisco-Denver,road,San Francisco,Denver,37.7792588,-122.4193286,39.7392364,-104.984862,2017.3302,21.65047222222222,242.079624,100.86651
San Francisco-Washington,road,San Francisco,Washington,37.7792588,-122.4193286,38.8950368,-77.0365427,4533.976,49.66155555555556,544.0771199999999,226.6988
San Francisco-Boston,road,San Francisco,Boston,37.7792588,-122.4193286,42.3554334,-71.060511,5010.331700000001,55.27530555555556,601.239804,250.51658500000005
San Francisco-El Paso,road,San Francisco,El Paso,37.7792588,-122.4193286,31.7601164,-106.4870404,1901.7158,21.163694444444445,228.205896,95.08579
San Francisco-Nashville,road,San Francisco,Nashville,37.7792588,-122.4193286,36.1622767,-86.7742984,3709.594,40.38994444444444,445.15128,185.4797
San Francisco-Detroit,road,San Francisco,Detroit,37.7792588,-122.4193286,42.3315509,-83.0466403,3863.5647,41.72944444444445,463.627764,193.178235
San Francisco-Oklahoma City,road,San Francisco,Oklahoma City,37.7792588,-122.4193286,35.4729886,-97.5170536,2618.4638,28.494611111111112,314.215656,130.92319
San Francisco-Portland,road,San Francisco,Portland,37.7792588,-122.4193286,45.5202471,-122.674194,1021.1817,12.262666666666666,122.541804,51.059085
San Francisco-Las Vegas,road,San Francisco,Las Vegas,37.7792588,-122.4193286,36.171697,-115.1463536,913.9254,10.567833333333333,109.671048,45.69627
San Francisco-Memphis,road,San Francisco,Memphis,37.7792588,-122.4193286,35.1460249,-90.0517638,3368.2147,36.51627777777778,404.185764,168.41073500000002
San Francisco-Baltimore,road,San Francisco,Baltimore,37.7792588,-122.4193286,39.290386,-76.61219,4543.7987,49.63669444444445,545.255844,227.189935
San Francisco-Louisville,road,San Francisco,Louisville,37.7792588,-122.4193286,38.2542376,-85.759407,3736.2116,40.37161111111111,448.345392,186.81058
Indianapolis-New York,road,Indianapolis,New York,39.7683331,-86.1583502,40.7127281,-74.0060152,1145.2098,13.80313888888889,137.425176,57.26049
Indianapolis-Los Angeles,road,Indianapolis,Los Angeles,39.7683331,-86.1583502,34.052235,-118.243683,3332.4508,36.226055555555554,399.894096,166.62254
Indianapolis-Chicago,road,Indianapolis,Chicago,39.7683331,-86.1583502,41.8755616,-87.6244212,292.0425,3.5716944444444447,35.0451,14.602125
Indianapolis-Houston,road,Indianapolis,Houston,39.7683331,-86.1583502,29.7589382,-95.3676974,1616.496,18.385111111111108,193.97952,80.82480000000001
Indianapolis-Phoenix,road,Indianapolis,Phoenix,39.7683331,-86.1583502,33.4484367,-112.074141,2737.4667000000004,30.465,328.496004,136.87333500000005
Indianapolis-Philadelphia,road,Indianapolis,Philadelphia,39.7683331,-86.1583502,39.9527237,-75.1635262,1037.5864,12.217638888888889,124.510368,51.87932
Indianapolis-San Antonio,road,Indianapolis,San Antonio,39.7683331,-86.1583502,29.4246002,-98.4951405,1870.86,20.80105555555556,224.5032,93.543
Indianapolis-San Diego,road,Indianapolis,San Diego,39.7683331,-86.1583502,32.7174202,-117.162772,3366.6377,36.875527777777776,403.996524,168.33188500000003
Indianapolis-Dallas,road,Indianapolis,Dallas,39.7683331,-86.1583502,32.7762719,-96.7968559,1432.4158,15.952055555555557,171.889896,71.62079
Indianapolis-San Jose,road,Indianapolis,San Jose,39.7683331,-86.1583502,37.3361663,-121.890591,3706.8692,39.96333333333333,444.824304,185.34346
Indianapolis-Austin,road,Indianapolis,Austin,39.7683331,-86.1583502,30.2711286,-97.7436995,1744.9136,19.344583333333333,209.389632,87.24568000000001
Indianapolis-Jacksonville,road,Indianapolis,Jacksonville,39.7683331,-86.1583502,30.3321838,-81.655651,1365.4018999999998,16.061222222222224,163.84822799999998,68.270095
Indianapolis-Fort Worth,road,Indianapolis,Fort Worth,39.7683331,-86.1583502,32.753177,-97.3327459,1483.7822,16.58925,178.053864,74.18911000000001
Indianapolis-Columbus,road,Indianapolis,Columbus,39.7683331,-86.1583502,39.9622601,-83.0007065,281.3869,3.306111111111111,33.766428000000005,14.069345000000002
Indianapolis-Charlotte,road,Indianapolis,Charlotte,39.7683331,-86.1583502,35.2272086,-80.8430827,915.867,11.136805555555556,109.90404,45.79335
Indianapolis-San Francisco,road,Indianapolis,San Francisco,39.7683331,-86.1583502,37.7792588,-122.4193286,3658.8197,39.42147222222222,439.058364,182.940985
Indianapolis-Seattle,road,Indianapolis,Seattle,39.7683331,-86.1583502,47.6038321,-122.330062,3591.3016,39.10852777777778,430.95619199999993,179.56508
Indianapolis-Denver,road,Indianapolis,Denver,39.7683331,-86.1583502,39.7392364,-104.984862,1745.8342,19.306833333333334,209.500104,87.29171000000001
Indianapolis-Washington,road,Indianapolis,Washington,39.7683331,-86.1583502,38.8950368,-77.0365427,919.0592,11.085833333333332,110.287104,45.95296
Indianapolis-Boston,road,Indianapolis,Boston,39.7683331,-86.1583502,42.3554334,-71.060511,1509.2345,17.81336111111111,181.10814,75.461725
Indianapolis-El Paso,road,Indianapolis,El Paso,39.7683331,-86.1583502,31.7601164,-106.4870404,2362.5767,25.981305555555554,283.509204,118.128835
Indianapolis-Nashville,road,Indianapolis,Nashville,39.7683331,-86.1583502,36.1622767,-86.7742984,462.7068,5.337638888888889,55.524816,23.13534
Indianapolis-Detroit,road,Indianapolis,Detroit,39.7683331,-86.1583502,42.3315509,-83.0466403,446.6709,5.492555555555556,53.600508,22.333545
Indianapolis-Oklahoma City,road,Indianapolis,Oklahoma City,39.7683331,-86.1583502,35.4729886,-97.5170536,1191.1536999999998,13.43975,142.93844399999998,59.55768499999999
Indianapolis-Portland,road,Indianapolis,Portland,39.7683331,-86.1583502,45.5202471,-122.674194,3641.0367,39.21888888888889,436.924404,182.051835
Indianapolis-Las Vegas,road,Indianapolis,Las Vegas,39.7683331,-86.1583502,36.171697,-115.1463536,2949.0228,31.994611111111112,353.882736,147.45114
Indianapolis-Memphis,road,Indianapolis,Memphis,39.7683331,-86.1583502,35.1460249,-90.0517638,747.608,8.494333333333334,89.71296,37.3804
Indianapolis-Baltimore,road,Indianapolis,Baltimore,39.7683331,-86.1583502,39.290386,-76.61219,928.8819,11.060972222222222,111.465828,46.444095
Indianapolis-Louisville,road,Indianapolis,Louisville,39.7683331,-86.1583502,38.2542376,-85.759407,183.5273,2.167305555555556,22.023276,9.176365
Seattle-New York,road,Seattle,New York,47.6038321,-122.330062,40.7127281,-74.0060152,4573.4227,50.67838888888889,548.8107239999999,228.671135
Seattle-Los Angeles,road,Seattle,Los Angeles,47.6038321,-122.330062,34.052235,-118.243683,1825.5775,21.480666666666664,219.0693,91.278875
Seattle-Chicago,road,Seattle,Chicago,47.6038321,-122.330062,41.8755616,-87.6244212,3294.9001000000003,35.878055555555555,395.388012,164.74500500000002
Seattle-Houston,road,Seattle,Houston,47.6038321,-122.330062,29.7589382,-95.3676974,3722.2839,41.11161111111111,446.674068,186.114195
Seattle-Phoenix,road,Seattle,Phoenix,47.6038321,-122.330062,33.4484367,-112.074141,2240.4185,26.478,268.85022000000004,112.02092500000002
Seattle-Philadelphia,road,Seattle,Philadelphia,47.6038321,-122.330062,39.9527237,-75.1635262,4515.8815,49.77188888888889,541.90578,225.794075
Seattle-San Antonio,road,Seattle,San Antonio,47.6038321,-122.330062,29.4246002,-98.4951405,3418.002,38.72525,410.16024,170.9001
Seattle-San Diego,road,Seattle,San Diego,47.6038321,-122.330062,32.7174202,-117.162772,2020.9145,23.87702777777778,242.50974,101.045725
Seattle-Dallas,road,Seattle,Dallas,47.6038321,-122.330062,32.7762719,-96.7968559,3340.6515,36.958777777777776,400.87818,167.032575
Seattle-San Jose,road,Seattle,San Jose,47.6038321,-122.330062,37.3361663,-121.890591,1346.061,16.124777777777776,161.52731999999995,67.30305
Seattle-Austin,road,Seattle,Austin,47.6038321,-122.330062,30.2711286,-97.7436995,3399.4709,38.78791666666667,407.936508,169.973545
Seattle-Jacksonville,road,Seattle,Jacksonville,47.6038321,-122.330062,30.3321838,-81.655651,4805.4572,52.96411111111111,576.654864,240.27286
Seattle-Fort Worth,road,Seattle,Fort Worth,47.6038321,-122.330062,32.753177,-97.3327459,3304.006,36.45636111111111,396.48072,165.2003
Seattle-Columbus,road,Seattle,Columbus,47.6038321,-122.330062,39.9622601,-83.0007065,3869.9906,42.37777777777778,464.398872,193.49953
Seattle-Charlotte,road,Seattle,Charlotte,47.6038321,-122.330062,35.2272086,-80.8430827,4504.4707,50.20847222222222,540.536484,225.223535
Seattle-San Francisco,road,Seattle,San Francisco,47.6038321,-122.330062,37.7792588,-122.4193286,1298.0115,15.582916666666666,155.76138,64.900575
Seattle-Indianapolis,road,Seattle,Indianapolis,47.6038321,-122.330062,39.7683331,-86.1583502,3592.1876,39.16227777777778,431.062512,179.60938000000002
Seattle-Denver,road,Seattle,Denver,47.6038321,-122.330062,39.7392364,-104.984862,2097.0393,22.63,251.644716,104.851965
Seattle-Washington,road,Seattle,Washington,47.6038321,-122.330062,38.8950368,-77.0365427,4414.7047,48.90963888888889,529.7645640000001,220.735235
Seattle-Boston,road,Seattle,Boston,47.6038321,-122.330062,42.3554334,-71.060511,4891.0605,54.523388888888896,586.9272599999999,244.553025
Seattle-El Paso,road,Seattle,El Paso,47.6038321,-122.330062,31.7601164,-106.4870404,2717.1675,30.75786111111111,326.0601,135.858375
Seattle-Nashville,road,Seattle,Nashville,47.6038321,-122.330062,36.1622767,-86.7742984,3855.8254,42.12144444444445,462.699048,192.79127000000005
Seattle-Detroit,road,Seattle,Detroit,47.6038321,-122.330062,42.3315509,-83.0466403,3746.2668,41.05152777777778,449.552016,187.31334
Seattle-Oklahoma City,road,Seattle,Oklahoma City,47.6038321,-122.330062,35.4729886,-97.5170536,3171.9978,33.82352777777778,380.639736,158.59989000000002
Seattle-Portland,road,Seattle,Portland,47.6038321,-122.330062,45.5202471,-122.674194,279.0287,3.419694444444444,33.483444,13.951435000000002
Seattle-Las Vegas,road,Seattle,Las Vegas,47.6038321,-122.330062,36.171697,-115.1463536,1785.8938,20.512916666666666,214.307256,89.29469
Seattle-Memphis,road,Seattle,Memphis,47.6038321,-122.330062,35.1460249,-90.0517638,3683.0723,40.95436111111111,441.968676,184.153615
Seattle-Baltimore,road,Seattle,Baltimore,47.6038321,-122.330062,39.290386,-76.61219,4424.5274,48.88477777777778,530.9432879999999,221.22637
Seattle-Louisville,road,Seattle,Louisville,47.6038321,-122.330062,38.2542376,-85.759407,3777.4226,41.19919444444445,453.290712,188.87113
Denver-New York,road,Denver,New York,39.7392364,-104.984862,40.7127281,-74.0060152,2874.1455,32.30888888888889,344.89746,143.707275
Denver-Los Angeles,road,Denver,Los Angeles,39.7392364,-104.984862,34.052235,-118.243683,1638.1234,17.75686111111111,196.574808,81.90617
Denver-Chicago,road,Denver,Chicago,39.7392364,-104.984862,41.8755616,-87.6244212,1619.8369,17.987277777777777,194.380428,80.99184500000001
Denver-Houston,road,Denver,Houston,39.7392364,-104.984862,29.7589382,-95.3676974,1657.4778,18.65122222222222,198.897336,82.87389
Denver-Phoenix,road,Denver,Phoenix,39.7392364,-104.984862,33.4484367,-112.074141,1321.4528,15.504861111111111,158.574336,66.07264
Denver-Philadelphia,road,Denver,Philadelphia,39.7392364,-104.984862,39.9527237,-75.1635262,2816.6043,31.40238888888889,337.992516,140.830215
Denver-San Antonio,road,Denver,San Antonio,39.7392364,-104.984862,29.4246002,-98.4951405,1495.2615,16.602222222222224,179.43138,74.763075
Denver-San Diego,road,Denver,San Diego,39.7392364,-104.984862,32.7174202,-117.162772,1736.6586000000002,18.91030555555556,208.399032,86.83293000000002
Denver-Dallas,road,Denver,Dallas,39.7392364,-104.984862,32.7762719,-96.7968559,1275.8454,14.498388888888888,153.10144799999998,63.79227
Denver-San Jose,road,Denver,San Jose,39.7392364,-104.984862,37.3361663,-121.890591,2066.7692,22.212444444444444,248.012304,103.33846
Denver-Austin,road,Denver,Austin,39.7392364,-104.984862,30.2711286,-97.7436995,1476.7305,16.66488888888889,177.20765999999998,73.836525
Denver-Jacksonville,road,Denver,Jacksonville,39.7392364,-104.984862,30.3321838,-81.655651,2811.1224,31.366444444444443,337.334688,140.55612000000002
Denver-Fort Worth,road,Denver,Fort Worth,39.7392364,-104.984862,32.753177,-97.3327459,1239.1998999999998,13.995972222222225,148.70398799999998,61.95999499999999
Denver-Columbus,road,Denver,Columbus,39.7392364,-104.984862,39.9622601,-83.0007065,2027.4585,22.527166666666663,243.29502,101.372925
Denver-Charlotte,road,Denver,Charlotte,39.7392364,-104.984862,35.2272086,-80.8430827,2516.2091,28.63380555555556,301.945092,125.810455
Denver-San Francisco,road,Denver,San Francisco,39.7392364,-104.984862,37.7792588,-122.4193286,2018.7197,21.670583333333337,242.246364,100.93598500000002
Denver-Indianapolis,road,Denver,Indianapolis,39.7392364,-104.984862,39.7683331,-86.1583502,1746.3396,19.30388888888889,209.560752,87.31698
Denver-Seattle,road,Denver,Seattle,39.7392364,-104.984862,47.6038321,-122.330062,2097.8763,22.676694444444447,251.745156,104.893815
Denver-Washington,road,Denver,Washington,39.7392364,-104.984862,38.8950368,-77.0365427,2665.1308,30.30688888888889,319.815696,133.25654
Denver-Boston,road,Denver,Boston,39.7392364,-104.984862,42.3554334,-71.060511,3191.7832000000003,36.153888888888886,383.0139840000001,159.58916000000002
Denver-El Paso,road,Denver,El Paso,39.7392364,-104.984862,31.7601164,-106.4870404,1021.1842,12.256916666666667,122.542104,51.05921000000001
Denver-Nashville,road,Denver,Nashville,39.7392364,-104.984862,36.1622767,-86.7742984,1861.4905,20.52377777777778,223.37886,93.074525
Denver-Detroit,road,Denver,Detroit,39.7392364,-104.984862,42.3315509,-83.0466403,2045.0162,22.60802777777777,245.401944,102.25081
Denver-Oklahoma City,road,Denver,Oklahoma City,39.7392364,-104.984862,35.4729886,-97.5170536,1089.1021,11.605305555555557,130.692252,54.455105
Denver-Portland,road,Denver,Portland,39.7392364,-104.984862,45.5202471,-122.674194,2000.9367,21.468,240.112404,100.046835
Denver-Las Vegas,road,Denver,Las Vegas,39.7392364,-104.984862,36.171697,-115.1463536,1204.676,12.864722222222222,144.56112,60.2338
Denver-Memphis,road,Denver,Memphis,39.7392364,-104.984862,35.1460249,-90.0517638,1761.3479,18.82219444444444,211.361748,88.067395
Denver-Baltimore,road,Denver,Baltimore,39.7392364,-104.984862,39.290386,-76.61219,2674.9535,30.282027777777778,320.99442,133.74767500000002
Denver-Louisville,road,Denver,Louisville,39.7392364,-104.984862,38.2542376,-85.759407,1784.7457,19.69625,214.169484,89.237285
Washington-New York,road,Washington,New York,38.8950368,-77.0365427,40.7127281,-74.0060152,362.3272,4.691027777777778,43.479264,18.11636
Washington-Los Angeles,road,Washington,Los Angeles,38.8950368,-77.0365427,34.052235,-118.243683,4301.1051,46.97827777777778,516.132612,215.055255
Washington-Chicago,road,Washington,Chicago,38.8950368,-77.0365427,41.8755616,-87.6244212,1120.8538999999998,13.08288888888889,134.50246799999996,56.042695
Washington-Houston,road,Washington,Houston,38.8950368,-77.0365427,29.7589382,-95.3676974,2267.155,25.87313888888889,272.0586,113.35775
Washington-Phoenix,road,Washington,Phoenix,38.8950368,-77.0365427,33.4484367,-112.074141,3706.121,41.21722222222222,444.73452,185.30605000000003
Washington-Philadelphia,road,Washington,Philadelphia,38.8950368,-77.0365427,39.9527237,-75.1635262,219.7805,3.002222222222222,26.37366,10.989025
Washington-San Antonio,road,Washington,San Antonio,38.8950368,-77.0365427,29.4246002,-98.4951405,2578.128,28.856777777777776,309.37536,128.90640000000002
Washington-San Diego,road,Washington,San Diego,38.8950368,-77.0365427,32.7174202,-117.162772,4327.592900000001,47.28211111111112,519.311148,216.37964500000004
Washington-Dallas,road,Washington,Dallas,38.8950368,-77.0365427,32.7762719,-96.7968559,2139.6838,24.00777777777778,256.762056,106.98419
